ResponseID,ResponseSet,Name,Status,Finished,ResponseID2,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,mobcheck,meta_1_TEXT,meta_2_TEXT,meta_3_TEXT,meta_4_TEXT,meta_5_TEXT,meta_6_TEXT,meta_7_TEXT,consent,t_consent_1,t_consent_2,t_consent_3,t_consent_4,landing,t_landing_1,t_landing_2,t_landing_3,t_landing_4,inst1,inst1_t_1,inst1_t_2,inst1_t_3,inst1_t_4,inst_title,inst_BAR,inst_CRAB,inst_BARB,inst_MAT,inst2_t_1,inst2_t_2,inst2_t_3,inst2_t_4,cat_t_1,cat_t_2,cat_t_3,cat_t_4,Q52,cat_b,cat_c,Q58,Q207,eise_t_1,eise_t_2,eise_t_3,eise_t_4,Q47,eise_b,eise_c,Q212,Q263,demi_t_1,demi_t_2,demi_t_3,demi_t_4,Q265,demi_b,demi_c,Q268,Q287,lnpk_t_1,lnpk_t_2,lnpk_t_3,lnpk_t_4,Q289,lnpk_b,lnpk_c,Q292,Q299,mpeh_t_1,mpeh_t_2,mpeh_t_3,mpeh_t_4,Q301,mpeh_b,mpeh_c,Q304,Q305,nwsr_t_1,nwsr_t_2,nwsr_t_3,nwsr_t_4,Q307,nwsr_b,nwsr_c,Q310,Q353,woln_t_1,woln_t_2,woln_t_3,woln_t_4,Q355,woln_b,woln_c,Q358,Q159,adv_inst,adv_inst_t_1,adv_inst_t_2,adv_inst_t_3,adv_inst_t_4,advice,adv_t_1,adv_t_2,adv_t_3,adv_t_4,Q169,Q16,prev_exp,prev_last,prev_first,rel_exp,rel_skill,avg_perf_1_TEXT,prev_freq,input,input_TEXT,browser,browser_TEXT,adv_imp_1,animals,animals_t_1,animals_t_2,animals_t_3,animals_t_4,Q107,age,gender,catch,catch_TEXT,language,language_TEXT,bugreport,hyp,comments,HITcode,DO.BR.FL_3,exclude,participant,Exclude,Exclude_why,cat_s,eise_s,demi_s,lnpk_s,mpeh_s,nwsr_s,woln_s,b1,b2,b3,b4,b5,b6,s1,s2,s3,s4,s5,s6,advisor_mean,advisor_var,advisor_sd,advisor_median,advice_wordcount,animals_wordcount
R_2SiBrYFV7WhCBZ5,Default Response Set,Anonymous,0,1,R_2SiBrYFV7WhCBZ5,1203,0,0,0,0,NA,Chrome,42.0.2288.6,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2288.6 Safari/537.36",1,12.491,12.491,21.648,1,1,0,0,3.991,0,1,0,0,20.067,0,1,1,1,1,1,6.294,25.485,27.665,7,23.352,23.352,26.74,1,1,1,NA,1,1,66.646,68.118,71.115,2,1,1,NA,1,1,72.668,76.964,77.997,2,1,1,NA,1,1,69.498,71.554,74.659,2,1,1,NA,1,1,73.257,74.625,77.031,2,1,1,NA,1,1,70.558,71.854,72.883,2,1,1,NA,1,1,69.554,71.266,74.286,2,1,1,NA,1,1,1,0,0,38.454,0,"Word length doesn't matter. A three-letter word will give one point, just like a six-letter word. Go for the simpler words. That way you can get more short words in a minute than wasting time looking for longer words.",1.025,40.057,110.698,5,1,1,"Yes, I've played some version of this game before",Over a year ago,Within the last 5 years,I was as experienced as most people,I was as skilled as most people,10,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,80,"ant, anteater, zebra, giraffe, cat, dog, lion, antelope, lizard, cheetah / tiger / deer / moo / ",3.304,49.103,65.007,10,1,28,Female,Other,orange,"Yes, I only spoke English growing up",NA,"Highlighting words diagonally occasionally messed up. I'd be highlighting a word and move to highlight a letter diagonally and instead the letter to the side or vertical would get selected. Or it it would only submit part of my word so one word was submitted with it twice, the beginning of the word and the last word. I wasted a lot of time trying to correct it because I'd already be onto the next word before I realized it, and that would have the last part of the previous word selected too.",Maybe to see if a person could get better at recognizing word patterns if they played several games in a row. I think I was starting to get a little better at the game by the time I was done.,NA,1,demi|lnpk|nwsr|woln|mpeh|eise,NA,ad34,NA,NA,1,10,10,8,12,15,13,demi_s,lnpk_s,nwsr_s,woln_s,mpeh_s,eise_s,10,8,15,13,12,10,11.33333333,6.266666667,2.503331114,11,39,13
R_2SjApqaV5RWW5ps,Default Response Set,Anonymous,0,1,R_2SjApqaV5RWW5ps,1902,0,0,0,0,NA,Chrome,46.0.2490.80,Macintosh,1440x900,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36",1,0,0,22.818,0,1,0,0,52.207,0,1,0,0,19.11,0,1,1,1,1,1,22.043,50.609,108.233,4,31.639,32.763,34.379,2,1,1,NA,1,1,76.439,77.189,78.351,2,1,1,NA,1,1,68.405,68.405,70.244,1,1,1,NA,1,1,71.654,73.473,75.793,3,1,1,NA,1,1,82.293,82.293,85.044,1,1,1,NA,1,1,67.939,67.939,71.016,1,1,1,NA,1,1,70.206,70.206,71.747,1,1,1,NA,1,1,1,0,0,80.369,0,"Look for all versions/tenses of a specific word. For example, if you see ""TALK"", also look to see if you can find ""TALKED"". Between scramble boards, look to see if there are repeat words. That is, some of the words you found in board 1 might also be in board 2 or 3. Rather than pick a letter and search for nearby options, loosen your focus and look for general word patterns over the whole board. ",2.506,136.048,143.213,8,1,1,"Yes, I've played some version of this game before",Within the last year,Within the last 3 years,I was as experienced as most people,I was as skilled as most people,7,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,28,"Giraffe, Lion, tiger, zebra, dog, cat, mouse, fish, hamster, rat, hippo, bear, ostrich, leopard ",5.38,14.055,65.003,2,1,25,Male,Other,orange,"Yes, I only spoke English growing up",NA,NA,Pattern recognition and understanding how the brain recalls information,Thanks for letting me participate! ,1,mpeh|lnpk|demi|eise|woln|nwsr,NA,ad57,NA,NA,1,7,7,9,9,9,7,mpeh_s,lnpk_s,demi_s,eise_s,woln_s,nwsr_s,9,9,7,7,7,9,8,1.2,1.095445115,8,73,14
R_2sTQhfZIt5Qa5JN,Default Response Set,Anonymous,0,1,R_2sTQhfZIt5Qa5JN,1315,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.2,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,18.955,0,1,2.917,2.917,4.59,1,1,8.634,22.538,30.706,5,1,1,1,1,1,8.534,50.542,53.414,4,2.26,23.74,28.611,3,1,1,NA,1,1,75.804,76.044,80.252,2,1,1,NA,1,1,71.11,71.892,74.569,3,1,1,NA,1,1,72.926,73.158,79.545,2,1,1,NA,1,1,68.364,68.692,74.355,2,1,1,NA,1,1,68.835,69.49,73.419,3,1,1,NA,1,1,67.988,68.244,72.7,2,1,1,NA,1,1,1,0,0,19.968,0,Try and make several words out of the word you just got. Also see if it spells something backwards. Making one word seems to help the fluid-ness of finding the next. It will also help to try a couple different strategies while playing and seeing which one works best for you. ,0.833,124.128,126.387,8,1,1,"Yes, I've played some version of this game before",Within the last year,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,7,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,40,"cat, dog, moose, lion, gerbil, bird, horse, cow, giraffe, elephant, hippo, coyote, wolf, eagle, snake, lizard, ",3.204,38.811,65.002,4,1,24,Male,Other,NA,"Yes, I only spoke English growing up",NA,"I accidentally did not put ""oranges"" in ""other"" on that attention check but I did hit ""other"" and hope that by mentioning that I know there was one on that last page its that I just accidentally hit next will suffice in the case of whether I was paying attention or not. I apologize :( ",How people perform in various games. ,Thanks that was actually fun :) ,1,lnpk|woln|nwsr|mpeh|demi|eise,NA,ad35,NA,NA,1,4,12,5,8,7,6,lnpk_s,woln_s,nwsr_s,mpeh_s,demi_s,eise_s,5,6,7,8,12,4,7,8,2.828427125,6.5,51,16
R_2Tw7VKOmdohLw1k,Default Response Set,Anonymous,0,1,R_2Tw7VKOmdohLw1k,943,1,1,1,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,2.992,0,1,21.267,21.267,21.762,1,1,0,0,19.572,0,1,1,1,1,1,6.842,28.757,29.976,5,11.347,22.449,24.438,3,1,1,NA,1,1,68.866,71.291,71.63,3,1,1,NA,1,1,66.1,66.561,69.269,3,1,1,NA,1,1,73.673,73.999,75.987,2,1,1,NA,1,1,78.386,78.494,81.504,2,1,1,NA,1,1,66.823,66.986,69.309,2,1,1,NA,1,1,64.857,64.986,67.838,2,1,1,NA,1,1,1,0,0,16.66,0,Make sure to start with easy words with few letters first and look at the board from every angle.,0.922,0.922,26.881,1,1,1,"Yes, I've played some version of this game before",Within the last year,Within the last 3 years,I was less experienced than most people,I was less skilled than most people,10,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,47,horse cow bee beatle dog cat zebra crocodile giraffe snake tarantula sanderling rhino horse pig frog toad ,3.75,3.75,65.011,1,1,19,Male,Other,orange,"Yes, I only spoke English growing up",NA,None,How people react to playing games,NA,1,demi|mpeh|lnpk|eise|nwsr|woln,NA,ad77,NA,NA,1,6,11,7,12,12,9,demi_s,mpeh_s,lnpk_s,eise_s,nwsr_s,woln_s,11,12,7,6,12,9,9.5,6.7,2.588435821,10,19,17
R_2V27Jy7wT4k0smZ,Default Response Set,Anonymous,0,1,R_2V27Jy7wT4k0smZ,3208,1,1,0,0,NA,Firefox,42,Windows NT 6.1,1366x768,18.0.0,NA,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,0,0,7.356,0,1,0,0,2424.485,0,1,2.693,14.274,50.502,2,1,1,1,1,1,0.008,30.427,30.711,9,2.939,29.802,31.35,3,1,1,0bODdMalh0,1,1,1.877,67.961,70.903,5,1,1,vzsN5IILfp,1,1,1.567,69.7,71.852,3,1,1,GBiyZK5FbC,1,1,1.402,65.903,69.36,4,1,1,rg25jlUWzX,1,1,1.2,67.467,69.494,5,1,1,yU3OaxQz2,1,1,2.137,70.751,74.392,6,1,1,Y6wQtt6MDH,1,1,1.629,72.824,73.584,7,1,1,3JzdxGrNB2,1,1,1,1.471,2.839,16.595,2,"Consider how vowels are placed so that you can possibly make past tense versions of the same word. Also, adding s can make a single word plural. Finally, make sure to consider longer words as they can give you more points than a shorter word potentially!",1.017,32.185,53.745,3,1,1,"No, I've never played any version of this game before",,,I was less experienced than most people,I was as skilled as most people,10,A few times a month,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",,Mozilla Firefox,NA,40,"Cheetah, leopard, camel, elephant, zebra, aardvark, bear, dodo bird, giraffe, halibut, seagull, lizard, reptile, cat, dog, mouse, rat, hamster, gerbil, trout, tuna, human",0.997,0.997,65.004,1,1,28,Female,Other,orange,"Yes, I only spoke English growing up",,Nope none!,I'm not quite sure! It made me feel successful though!,"Nope, thank you for letting me participate!",1,nwsr|eise|woln|demi|lnpk|mpeh,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_2Vefg2ZCXB0dxY7,Default Response Set,Anonymous,0,1,R_2Vefg2ZCXB0dxY7,939,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,8.579,8.74,16.1,2,1,0,0,4.884,0,1,0,0,23.009,0,1,1,1,1,1,7.622,38.214,39.399,13,3.766,32.508,33.719,5,1,1,NA,1,1,2.525,74.245,76.375,5,1,1,NA,1,1,5.126,74.934,79.34,4,1,1,NA,1,1,1.623,71.142,74.768,4,1,1,NA,1,1,1.986,72.818,73.896,8,1,1,NA,1,1,1.739,74.326,78.035,7,1,1,NA,1,1,0.13,72.536,73.036,9,1,1,NA,1,1,1,21.681,21.681,22.12,1,"The tiles are sensitive. If you accidently click a tile you weren't intending to click, its better to come up with a new word rather than waiting, and perhaps mis-clicking to get the word you were intending to get.",12.143,12.143,88.281,1,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,12,A few times a month,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,45,"cat, dog, rat, elephant, antelope, rabbit, opossum, bird, dinosaur, bat, zebra, giraffe, rhino, lion, tiger, bear, human, spider, ",3.789,7.036,65.003,3,1,27,Female,Other,orange,"Yes, I only spoke English growing up",NA,"the tiles seemed ""Sticky"" but perhaps it was my trackpad?",no idea,NA,1,demi|eise|woln|lnpk|mpeh|nwsr,NA,ad36,NA,NA,1,9,14,12,14,13,12,demi_s,eise_s,woln_s,lnpk_s,mpeh_s,nwsr_s,14,9,12,12,14,13,12.33333333,3.466666667,1.861898673,12.5,39,18
R_2wcWKgsgJlGaxwj,Default Response Set,Anonymous,0,1,R_2wcWKgsgJlGaxwj,988,0,0,0,1,NA,Chrome,46.0.2490.86,Windows NT 6.3,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,18.406,0,1,0,0,3.146,0,1,0,0,13.133,0,1,1,1,1,1,10.882,41.48,46.273,4,30.291,30.499,34.327,2,1,1,NA,1,1,89.672,89.876,92.871,2,1,1,NA,1,1,86.901,87.081,89.985,2,1,1,NA,1,1,77.632,77.976,81.527,2,1,1,NA,1,1,72.004,72.272,75.07,2,1,1,NA,1,1,73.502,73.79,76.924,2,1,1,NA,1,1,79.352,79.494,83.336,2,1,1,NA,1,1,1,0,0,16.638,0,"Know your word before you click, know how to spell it as well. If you don't this slows down your game, reducing the amount of time you have left. Good luck!",1.317,1.317,34.592,1,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was less skilled than most people,NA,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,19,elephant / dog / cat / coyote / tiger / fox / lemur / spider / horse / rhino / red lipped bat fish / baluga whale / orca / flounder / seal / penguin / deer / snake / p,2.172,2.172,65.016,1,1,28,Female,Other,orange,"Yes, I only spoke English growing up",NA,"no, I did not encounter any glitches",I'm not sure. ,NA,1,lnpk|eise|nwsr|demi|woln|mpeh,NA,ad58,NA,NA,1,7,12,5,7,9,8,lnpk_s,eise_s,nwsr_s,demi_s,woln_s,mpeh_s,5,7,9,12,8,7,8,5.6,2.366431913,7.5,31,23
R_2wNy6qEOsycusqc,Default Response Set,Anonymous,0,1,R_2wNy6qEOsycusqc,729,0,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,2.753,2.753,4.189,1,1,0,0,1.877,0,1,0,0,8.819,0,1,1,1,1,1,2.559,12.197,14.007,8,2.866,17.295,19.481,3,1,1,NA,1,1,3.267,74.742,76.677,4,1,1,NA,1,1,1.714,74.399,75.92,3,1,1,NA,1,1,3.861,74.765,76.348,4,1,1,NA,1,1,1.89,74.643,76.261,3,1,1,NA,1,1,2.116,72.925,74.411,3,1,1,NA,1,1,2.006,76.518,77.472,4,1,1,NA,1,1,1,0,0,19.839,0,"1. Look for words all in one row first / 2. The same words seem to appear across multiple boards / 3. Keep it short, focus on three letter words. / 4. Look at the vowels and see if you can build around those",1.036,1.036,46.857,1,1,1,"No, I've never played any version of this game before",NA,NA,I was less experienced than most people,I was as skilled as most people,4,I never play word-finding games,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,73,"cat, cheetah, giraffe, elephant, dog, moose, tiger, lion, bear, mouse, zebra, octopus, whale, shark, elk, gazelle, reindeer",0.886,0.886,65.007,1,1,24,Male,Other,orange,"Yes, I only spoke English growing up",NA,NA,NA,NA,1,lnpk|mpeh|eise|demi|nwsr|woln,NA,ad09,NA,NA,1,3,8,5,5,7,7,lnpk_s,mpeh_s,eise_s,demi_s,nwsr_s,woln_s,5,5,3,8,7,7,5.833333333,3.366666667,1.834847859,6,37,17
R_2WYz3Q32LQXjFmo,Default Response Set,Anonymous,0,1,R_2WYz3Q32LQXjFmo,1147,0,0,0,0,NA,Firefox,42,Windows NT 6.3,2049x1152,19.0.0,1,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,1.227,1.227,3.455,1,1,0,0,6.152,0,1,0,0,13.394,0,1,1,1,1,1,94.567,117.845,122.405,4,18.146,36.921,44.563,2,1,1,NA,1,1,74.66,74.66,77.414,1,1,1,NA,1,1,66.597,66.597,69.047,1,1,1,NA,1,1,69.561,69.561,73.62,1,1,1,NA,1,1,71.341,71.341,78.831,1,1,1,NA,1,1,42.583,69.784,71.243,2,1,1,NA,1,1,67.417,67.417,70.399,1,1,1,NA,1,1,1,0,0,17.108,0,"Go for simple words starting with consonants. Move the mouse slowly and consistently. If it highlights a wrong letter, try clicking on the letter to start over.",4.914,4.914,69.013,1,1,1,"Yes, I've played some version of this game before",Within the last 6 months,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,7,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,20,"zebra, horse, rabbit, cat, dog, cow, pig, deer, elephant, lion, tiger, bear, antelope, anteater, snake, bird, fish, ",4.848,4.848,65.086,1,1,26,Female,Other,orange,"Yes, I only spoke English growing up",NA,"No, thank you.",How many words I was able to find in a puzzle.,NA,1,eise|mpeh|nwsr|woln|lnpk|demi,NA,ad37,NA,NA,1,7,12,7,6,4,7,eise_s,mpeh_s,nwsr_s,woln_s,lnpk_s,demi_s,7,6,4,7,7,12,7.166666667,6.966666667,2.639444386,7,27,17
R_2xAch3x7FK0eL8Q,Default Response Set,Anonymous,0,1,R_2xAch3x7FK0eL8Q,863,0,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,7.873,0,1,0,0,6.807,0,1,0,0,12.262,0,1,1,1,1,1,12.138,26.032,41.054,4,33.828,36.18,37.258,3,1,1,NA,1,1,5.543,87.013,91.224,3,1,1,NA,1,1,69.39,69.654,74.722,2,1,1,NA,1,1,2.939,70.203,80.651,3,1,1,NA,1,1,3.272,71.281,74.591,3,1,1,NA,1,1,5.341,74.822,77.893,3,1,1,NA,1,1,69.347,69.707,72.439,2,1,1,NA,1,1,1,0,0,16.53,0,My advice would be to see if you can make your word plural. so you can make two words,0.988,0.988,40.856,1,1,1,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,7,A few times a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,48,"cat,dog, horse, bird, cow, chicken, mouse, hog, pig, rat, bat, giraffe, elephant,hippo, raven",5.36,5.36,65.008,1,1,38,Female,Other,orange,"Yes, I only spoke English growing up",NA,none,fast thinking,none,1,nwsr|demi|eise|lnpk|mpeh|woln,NA,ad38,NA,NA,0,5,8,8,9,10,13,nwsr_s,demi_s,eise_s,lnpk_s,mpeh_s,woln_s,10,8,5,8,9,13,8.833333333,6.966666667,2.639444386,8.5,19,13
R_2xQrpf7zYEkhPwV,Default Response Set,Anonymous,0,1,R_2xQrpf7zYEkhPwV,1344,0,0,0,0,NA,Firefox,42,Windows NT 10.0,1600x900,19.0.0,NA,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,18.471,18.471,52.981,1,1,0,0,4.726,0,1,0,0,22.18,0,1,1,1,1,1,8.531,34.115,35.679,8,36.819,38.322,41.498,2,1,1,NA,1,1,80.526,85.814,88.78,2,1,1,NA,1,1,65.987,71.852,74.615,2,1,1,NA,1,1,6.117,81.175,84.457,4,1,1,NA,1,1,66.716,74.373,77.021,3,1,1,NA,1,1,68.368,80.249,81.441,3,1,1,NA,1,1,66.17,74.282,77.38,3,1,1,NA,1,1,1,0,0,20.892,0,What helped me the most was by looking at the vowels and seeing common constants that I could make alot of words out of and sometimes I would take words and see if I could reverse any of the letters to make a new word. ,1.598,1.598,95.38,1,1,1,"Yes, I've played some version of this game before",Over a year ago,More than 5 years ago,I was as experienced as most people,I was as skilled as most people,15,A few times a year,"With a trackpad<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_56WYyxpIN9rhHhz"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Mozilla Firefox,NA,19,"cat, dog, mouse, bird, lion, zebra, elephant, tiger, bear, pig, chicken, goat, sheep, rabbit, kitten, piglet, puppy, ",5.371,5.371,65.011,1,1,24,Female,Other,orange,"Yes, I only spoke English growing up",NA,Alot of times when I tried to drage and make a word the game would glitch and make it seem as if i was trying to drag the letter and it would make a symbol instead of highlighting the letters I was trying to go over. ,Possibly what people are able to read or see when letters are mixed up.,n/a,1,lnpk|mpeh|woln|demi|nwsr|eise,NA,ad39,NA,NA,1,6,9,6,6,12,10,lnpk_s,mpeh_s,woln_s,demi_s,nwsr_s,eise_s,6,6,10,9,12,6,8.166666667,6.566666667,2.562550813,7.5,45,17
R_2YL0fVxfC73in2H,Default Response Set,Anonymous,0,1,R_2YL0fVxfC73in2H,826,1,0,1,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1280x1024,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,0,0,2.915,0,1,0,0,1.932,0,1,0,0,11.171,0,1,1,1,1,1,7.486,26.103,28.259,5,15.157,15.387,17.474,2,1,1,NA,1,1,69.868,70.581,72.754,3,1,1,NA,1,1,72.819,72.819,74.807,1,1,1,NA,1,1,71.297,71.577,74.017,2,1,1,NA,1,1,81.616,81.836,83.951,2,1,1,NA,1,1,67.547,67.903,70.248,2,1,1,NA,1,1,73.523,73.739,75.616,2,1,1,NA,1,1,1,0,0,22.659,0,"Don't panic! Find compound words and be sure to look for suffixes and prefixes to help get a lot of words quickly. Also, give yourself a minute to look for opportunities to make a lot of short words together.",0.764,0.764,55.501,1,1,1,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,15,Less than once a year,"With a computer mouse<br /> / <img src=""https://harvard.qualtrics.com/CP/Graphic.php?IM=IM_b2S1XUhyOM6jiQd"" style=""width: 150px; height: 150px;"" /> / <hr />",NA,Google Chrome,NA,20,"aardvark, beaver, cat, dog, elephant, fox, goose, mouse, snake, hippo, kangaroo, llama, lion, lemur, iguana, bat, ",1.97,1.97,65.006,1,1,33,Male,Other,orange,"Yes, I only spoke English growing up",NA,NA,word scambles and confidence,NA,1,demi|eise|nwsr|lnpk|woln|mpeh,NA,ad40,NA,NA,1,8,16,12,13,9,15,demi_s,eise_s,nwsr_s,lnpk_s,woln_s,mpeh_s,16,8,9,12,15,13,12.16666667,10.16666667,3.188521078,12.5,39,16
R_2ZEPMTmTNNuu3X6,Default Response Set,Anonymous,0,1,R_2ZEPMTmTNNuu3X6,920,1,0,0,0,NA,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,11.225,11.225,13.305,1,1,0,0,5.174,0,1,0,0,16.662,0,1,1,1,1,1,14.949,40.89,43.449,9,34.189,34.462,39.876,2,1,1,NA,1,1,66.751,71.593,72.463,3,1,1,NA,1,1,66.765,71.851,73.035,3,1,1,NA,1,1,66.894,72.082,73.123,3,1,1,NA,1,1,71.941,80.401,82.143,3,1,1,NA,1,1,67.145,72.408,73.676,3,1,1,NA,1,1,67.773,73.039,74.036,3,1,1,NA,1,1,1,0,0,21.867,0,"My advice is to concentrate on short words, that way you'll find more of them.",3.422,3.422,112.659,1,1,1,"No, I've never played any version of this game before",NA,NA,I was as experienced as most people,I was as skilled as most people,9,A few times a year,Other<br />,Trackball,Google Chrome,NA,19,"pig, dog, cat, rat, mouse, giraffe, aligator, tiger, crocodile, lion, bear, snake, bird, salamander, parakeet, turtle, whale, dolphin, fish, human",2.559,2.559,65.003,1,1,45,Male,Other,orange,"Yes, I only spoke English growing up",NA,No,word scrambles,NA,1,mpeh|woln|nwsr|eise|demi|lnpk,NA,ad41,NA,NA,1,8,10,6,8,10,10,mpeh_s,woln_s,nwsr_s,eise_s,demi_s,lnpk_s,8,10,10,8,10,6,8.666666667,2.666666667,1.632993162,9,15,20
