Progress,Duration (in seconds),Finished,ResponseId,t_consent_First Click,t_consent_Last Click,t_consent_Page Submit,t_consent_Click Count,t_landing_First Click,t_landing_Last Click,t_landing_Page Submit,t_landing_Click Count,inst1_t_First Click,inst1_t_Last Click,inst1_t_Page Submit,inst1_t_Click Count,inst2_t_First Click,inst2_t_Last Click,inst2_t_Page Submit,inst2_t_Click Count,cat_t_First Click,cat_t_Last Click,cat_t_Page Submit,cat_t_Click Count,cat_c,eise_t_First Click,eise_t_Last Click,eise_t_Page Submit,eise_t_Click Count,eise_c,adv_inst_t_First Click,adv_inst_t_Last Click,adv_inst_t_Page Submit,adv_inst_t_Click Count,adv_long_1,adv_medium_1,adv_short_1,prev_exp,prev_freq,avg_perf_1,input,input_7_TEXT,age,gender,catch,catch_4_TEXT,language,language_3_TEXT,language_2_TEXT,bugreport,hyp,comments,Fragment1,Fragment2,Fragment3,Fragment4,Fragment5,Fragment6,Fragment7,F1,F2,F3,F4,frag_1,frag_2,frag_3,frag_4,frag_5,frag_6,frag_7,frag_8,frag_9,frag_10,frag_11,full_1,full_2,full_3,full_4,full_5,full_6,full_7,full_8,full_9,full_10,full_11,ResponseID,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,advicerating_DO
100,670,TRUE,R_a8Zq04thqOkPBXr,0,0,39.417,0,0,0,9.573,0,0,0,34.828,0,22.353,56.283,64.102,4,69.198,69.753,77.817,2,r322Sa9tKx,87.413,87.692,92.171,2,5sUaSyRXUd  ,0,0,45.449,0,40,60,93,"No, I've never played any version of this game before",A few times a year,4,"With a computer mouse

",,76,Female,Other,salmon,"Yes, I only spoke English growing up",,,no,I am not sure. ,no,don't focus on one section,go one letter at a time to find all the words with that letter,change letters for similar words,don't pay attention to the time left,connect as many words as possible,rearrange words to make other words,look for common letter combos,Don't try to find long words,Look for suffixes to attach to words,Try words you're unsure of,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_a8Zq04thqOkPBXr,670,0,0,1,0,adv_medium|adv_short|adv_long
100,336,TRUE,R_yWvGjhOFl4kBWlb,0,0,10.193,0,4.648,4.648,4.982,1,1.844,7.817,14.14,6,12.414,51.036,53.879,4,31.929,32.449,35.096,3,nY8649RNrp  ,73.301,73.301,75.468,1,ZNMgTiNxKK  ,0,0,14.173,0,80,91,39,"Yes, I've played some version of this game before",Less than once a year,5,"With a computer mouse

",,26,Male,Other,salmon,"Yes, I only spoke English growing up",,,no errors or glitches,playing a game about  finding words.,"nope, thank you!",go one letter at a time to find all the words with that letter,change letters for similar words,don't focus on one section,try words you're unsure of,look for common letter combos,start in the corner of the board,connect as many words as possible,Rearrange words to make other words,Don't try to find long words,Look for suffixes to attach to words,Don't pay attention to the time left,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_yWvGjhOFl4kBWlb,336,0,0,1,0,adv_long|adv_short|adv_medium
100,416,TRUE,R_26alXrRhaLs9rN2,0,0,45.943,0,0,0,12.254,0,0,0,17.341,0,9.141,26.924,29.255,4,44.006,44.006,48.62,1,j0xy2ZOB4P,72.283,72.283,75.794,1,8u60Wdmfgz  ,0,0,9.887,0,73,45,86,"No, I've never played any version of this game before",I never play word-finding games,10,"With a computer mouse

",,50,Male,Other,salmon,"Yes, I only spoke English growing up",,,no,not sure,,look for common letter combos,don't focus on one section,connect as many words as possible,change letters for similar words,rearrange words to make other words,look for suffixes to attach to words,don't try to find long words,Go one letter at a time to find all the words with that letter,Don't pay attention to the time left,Try words you're unsure of,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_26alXrRhaLs9rN2,416,0,0,0,0,adv_long|adv_medium|adv_short
100,318,TRUE,R_3Le9j5QcJ50n9ch,0,0,16.094,0,0,0,2.21,0,0,0,11.804,0,5.207,38.294,41.191,4,13.939,18.979,25.766,4,Zc4Ucli2H2,68.067,68.282,75.509,2,reSSXSrbBq ,0,0,7.188,0,62,60,52,"No, I've never played any version of this game before",Less than once a year,6,"With a computer mouse

",,22,Female,Other,salmon,"Yes, I only spoke English growing up",,,no problems,evaluating the skill and tips of other users,,look for suffixes to attach to words,change letters for similar words,try words you're unsure of,go one letter at a time to find all the words with that letter,look for common letter combos,don't pay attention to the time left,don't try to find long words,Rearrange words to make other words,Don't focus on one section,Connect as many words as possible,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3Le9j5QcJ50n9ch,318,1,0,0,0,adv_long|adv_short|adv_medium
100,820,TRUE,R_1etLlkYwN50re8d,0,0,540.099,0,0,0,1.686,0,0,0,8.632,0,2.122,17.979,19.868,5,21.009,21.798,24.2,2,U98W3y3Cwp,72.597,72.597,75.971,1,rpNME97dVH  ,0,0,8.689,0,100,82,63,"Yes, I've played some version of this game before",A few times a month,10,"With a computer mouse

",,21,Female,Other,salmon,"Yes, I only spoke English growing up",,,,Performance on a word game and perception of given advice after you've tried it out--how skilled do you view someone else to be? ,,change letters for similar words,try words you're unsure of,look for suffixes to attach to words,start in the corner of the board,don't try to find long words,don't focus on one section,don't pay attention to the time left,Look for common letter combos,Rearrange words to make other words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1etLlkYwN50re8d,820,1,0,0,0,adv_medium|adv_short|adv_long
100,529,TRUE,R_Q4lDKVx6exCDZVn,0,0,6.114,0,0,0,3.583,0,0,0,71.09,0,7.058,55.222,60.21,6,14.113,86.264,90.727,5,YeoPeZUaPS  ,83.743,83.862,88.741,2,rdeOemCu72  ,0,0,8.585,0,90,94,82,I'm not sure,A few times a week,1,"With a computer mouse

",,36,Male,Other,salmon,"Yes, I only spoke English growing up",,,nothing,this is a very good study,i am very liked in this study.,rearrange words to make other words,don't pay attention to the time left,look for common letter combos,don't focus on one section,go one letter at a time to find all the words with that letter,look for suffixes to attach to words,start in the corner of the board,Don't try to find long words,Change letters for similar words,Connect as many words as possible,Try words you're unsure of,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_Q4lDKVx6exCDZVn,529,0,0,0,0,adv_long|adv_medium|adv_short
100,436,TRUE,R_1jvRMi1HNqmoIcI,0,0,27.478,0,0,0,3.769,0,0,0,27.601,0,10.318,45.162,50.165,5,12.496,39.896,45.736,2,fVzOrbxdMn,73.713,78.16,81.567,2,cNewmiH8Q0,0,0,22.299,0,100,81,100,"No, I've never played any version of this game before",A few times a month,6,"With a trackpad

",,27,Female,Other,salmon,"Yes, I spoke English and these other languages growing up:",spanish,,No. ,Not sure. ,N/A,start in the corner of the board,don't try to find long words,don't focus on one section,connect as many words as possible,look for common letter combos,don't pay attention to the time left,look for suffixes to attach to words,Try words you're unsure of,Change letters for similar words,Rearrange words to make other words,Go one letter at a time to find all the words with that letter,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1jvRMi1HNqmoIcI,436,1,0,0,0,adv_short|adv_medium|adv_long
100,355,TRUE,R_OBUmaPw4mGhLxJv,0,0,3.072,0,0,0,1.921,0,0,0,10.618,0,13.85,55.585,56.228,5,33.411,33.411,39.003,1,DzIe7G1UC,71.01,71.01,73.839,1,872yieVCpe,0,0,20.118,0,96,92,68,"No, I've never played any version of this game before",Less than once a year,6,"With a computer mouse

",,33,Male,Other,salmon,"Yes, I only spoke English growing up",,,no,not sure.,,look for common letter combos,start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,change letters for similar words,don't focus on one section,don't pay attention to the time left,Try words you're unsure of,Don't try to find long words,Go one letter at a time to find all the words with that letter,Rearrange words to make other words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_OBUmaPw4mGhLxJv,355,0,0,1,1,adv_short|adv_long|adv_medium
100,881,TRUE,R_3QQOSexoVvpSwbn,623.833,623.833,624.207,1,0,0,3.286,0,0,0,11.563,0,5.028,18.439,20.55,4,13.255,13.588,23.4,2,xtzJ20zMp1,69.56,69.56,76.639,1,6jZOErmkeG,0,0,7.994,0,78,62,79,"Yes, I've played some version of this game before",Less than once a year,15,"With a computer mouse

",,26,Female,Other,salmon,"Yes, I only spoke English growing up",,,None,Trying to find words in a scramble under a time crunch,none,try words you're unsure of,change letters for similar words,don't try to find long words,look for common letter combos,start in the corner of the board,don't pay attention to the time left,rearrange words to make other words,Don't focus on one section,Go one letter at a time to find all the words with that letter,Look for suffixes to attach to words,Connect as many words as possible,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3QQOSexoVvpSwbn,881,0,0,0,0,adv_long|adv_short|adv_medium
100,751,TRUE,R_1d04PYzkihsKyji,0,0,3.971,0,0,0,89.645,0,0,0,32.706,0,6.028,32.417,235.312,5,0,0,27.309,0,R8seCox1RE,78.565,78.565,81.623,1,xQvkVaCEnV,0,0,67.258,0,86,3,3,"No, I've never played any version of this game before",A few times a year,7,"With a computer mouse

",,29,Female,Other,salmon,"Yes, I only spoke English growing up",,,No,About the probability of finding words,No,try words you're unsure of,look for suffixes to attach to words,don't try to find long words,don't focus on one section,don't pay attention to the time left,connect as many words as possible,look for common letter combos,Start in the corner of the board,Rearrange words to make other words,Go one letter at a time to find all the words with that letter,Change letters for similar words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1d04PYzkihsKyji,751,1,1,0,0,adv_long|adv_short|adv_medium
100,291,TRUE,R_2pVQc5pvEx7ROUX,1.039,2.548,3.448,3,0,0,2.582,0,1.157,3.842,17.106,3,1.002,26.481,27.63,22,3.076,33.717,34.278,9,7G39kEJIMw,4.811,84.66,88.044,7,5EDtOOr8W ,2.347,7.6,8.458,3,77,4,13,"No, I've never played any version of this game before",A few times a year,10,"With a trackpad

",,43,Male,Other,salmon,"Yes, I only spoke English growing up",,,No errors or glitches,Seeing how we view advice,Everything worked great,try words you're unsure of,connect as many words as possible,change letters for similar words,look for suffixes to attach to words,don't pay attention to the time left,go one letter at a time to find all the words with that letter,rearrange words to make other words,Don't try to find long words,Don't focus on one section,Look for common letter combos,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2pVQc5pvEx7ROUX,291,1,1,0,0,adv_long|adv_medium|adv_short
100,846,TRUE,R_RK4MdXmb3XVOwcp,0,0,28.888,0,0,0,10.422,0,0,0,78.51,0,42.226,120.898,159.687,4,78.701,79.308,82.808,2,CSRi47nf ,88.042,88.521,92.035,2, nXBQUZ9QHR  ,0,0,41.767,0,97,85,38,"No, I've never played any version of this game before",Less than once a year,3,"With a computer mouse

",,49,Male,Other,salmon,"Yes, I only spoke English growing up",,,No,To see how well the average person can play the game of Boggle.,,connect as many words as possible,go one letter at a time to find all the words with that letter,try words you're unsure of,start in the corner of the board,look for suffixes to attach to words,look for common letter combos,don't try to find long words,Don't pay attention to the time left,Rearrange words to make other words,Change letters for similar words,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_RK4MdXmb3XVOwcp,846,0,0,1,1,adv_long|adv_medium|adv_short
100,250,TRUE,R_ekEwjDvagU6bkkN,2.492,2.492,4.437,1,1.891,1.891,2.632,1,2.995,3.174,15.427,2,5.728,22.475,23.771,4,27.136,27.563,32.734,2,jMcI8QS7M8,65.867,66.72,67.732,2,BO0KZGVpOQ,0.377,4.879,7.792,10,48,65,62,"No, I've never played any version of this game before",A few times a year,2,"With a trackpad

",,22,Male,Other,salmon,"Yes, I only spoke English growing up",,,none,Our ability to find words and how good the instructions were,None!,change letters for similar words,rearrange words to make other words,start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't pay attention to the time left,Look for common letter combos,Don't focus on one section,Don't try to find long words,Try words you're unsure of,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_ekEwjDvagU6bkkN,250,1,0,0,0,adv_medium|adv_short|adv_long
100,326,TRUE,R_TehkHqesnZTU9ih,0,0,5.171,0,0,0,8.082,0,0,0,8.399,0,9.066,24.03,26.658,4,19.599,19.599,22.033,1,2yWTgNLKzu,77.535,77.535,80.078,1,nrfDOqbJ7z,0,0,24.055,0,93,62,67,"Yes, I've played some version of this game before",A few times a year,6,"With a trackpad

",,32,Female,Other,salmon,"Yes, I only spoke English growing up",,,no,word reference,no,look for suffixes to attach to words,go one letter at a time to find all the words with that letter,don't focus on one section,change letters for similar words,rearrange words to make other words,look for common letter combos,start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Don't try to find long words,Connect as many words as possible,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_TehkHqesnZTU9ih,326,0,0,0,0,adv_short|adv_long|adv_medium
100,452,TRUE,R_3iJeYmqwZhsayyR,0,0,11.692,0,0,0,6.714,0,0,0,23.982,0,15.877,53.177,57.693,4,41.574,41.574,52.993,1,T1Sc1BrOL ,80.19,80.19,85.977,1,dubKRJrxxU  ,0,0,23.686,0,69,74,54,"No, I've never played any version of this game before",Less than once a year,12,"With a computer mouse

",,45,Male,Other,salmon,"Yes, I only spoke English growing up",,,none,i'm not really sure.,,don't try to find long words,look for common letter combos,rearrange words to make other words,change letters for similar words,try words you're unsure of,connect as many words as possible,look for suffixes to attach to words,Don't pay attention to the time left,Start in the corner of the board,Go one letter at a time to find all the words with that letter,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3iJeYmqwZhsayyR,452,1,1,0,0,adv_long|adv_medium|adv_short
100,545,TRUE,R_1HdZOGBBgi8OoXz,0,0,9.95,0,0,0,4.441,0,23.357,23.357,30.591,1,9.746,40.313,92.53,4,32.456,32.456,50.28,1,YJ58xDfXhK,74.53,74.53,81.856,1,Jcj7c3ttY7,0,0,17.614,0,67,67,42,"Yes, I've played some version of this game before",Less than once a year,8,"With a computer mouse

",,44,Female,Other,salmon,"Yes, I only spoke English growing up",,,No problems.,I'm honestly not sure.,,don't try to find long words,try words you're unsure of,start in the corner of the board,go one letter at a time to find all the words with that letter,look for common letter combos,don't focus on one section,don't pay attention to the time left,Change letters for similar words,Look for suffixes to attach to words,Rearrange words to make other words,Connect as many words as possible,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1HdZOGBBgi8OoXz,545,0,0,0,0,adv_medium|adv_long|adv_short
100,1040,TRUE,R_4UU7yZCsDnpGBjj,0,0,9.102,0,0,0,7.307,0,0,0,15.521,0,4.493,19.244,262.201,4,36.902,36.902,44.619,1,E9fo54VPqj,76.22,76.22,78.241,1,8sxsnM5w3d ,0,0,15.061,0,61,58,18,"No, I've never played any version of this game before",A few times a month,9,"With a trackpad

",,57,Male,Other,salmon,"Yes, I only spoke English growing up",,,no,i'm not sure,,don't focus on one section,rearrange words to make other words,change letters for similar words,don't pay attention to the time left,look for common letter combos,start in the corner of the board,don't try to find long words,Try words you're unsure of,Go one letter at a time to find all the words with that letter,Look for suffixes to attach to words,Connect as many words as possible,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_4UU7yZCsDnpGBjj,1040,0,0,0,0,adv_long|adv_medium|adv_short
100,309,TRUE,R_1Icj9Y2U3qp5ZOC,0,0,3.106,0,1.729,1.729,2.7,1,0,0,9.146,0,3.01,14.159,25.548,4,21.285,21.285,25.479,1,I4r4KKpE6G  ,70.262,70.262,74.621,1,V6VHB1mjTf  ,0,0,8.981,0,79,86,81,"Yes, I've played some version of this game before",A few times a year,1,"With a trackpad

",,38,Female,Other,salmon,"Yes, I only spoke English growing up",,,nothing,good,good,try words you're unsure of,change letters for similar words,start in the corner of the board,don't try to find long words,connect as many words as possible,rearrange words to make other words,look for common letter combos,Look for suffixes to attach to words,Go one letter at a time to find all the words with that letter,Don't pay attention to the time left,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1Icj9Y2U3qp5ZOC,309,0,0,0,0,adv_short|adv_medium|adv_long
100,762,TRUE,R_1kG0IcPBC61b13S,0,0,8.109,0,0,0,2.983,0,0,0,39.7,0,5.33,45.036,48.161,9,35.933,35.933,43.579,1,teUDvBzm3B  ,84.395,85.492,91.153,2,Tz3EONjn5  ,0,0,24.412,0,100,98,96,"No, I've never played any version of this game before",A few times a month,30,"With a computer mouse

",,34,Male,Other,salmon,"Yes, I only spoke English growing up",,,No.  I do not have any problems taking this survey.,This survey is very interesting.,This survey is very enjoyable.,don't focus on one section,rearrange words to make other words,go one letter at a time to find all the words with that letter,start in the corner of the board,change letters for similar words,connect as many words as possible,look for common letter combos,Don't pay attention to the time left,Look for suffixes to attach to words,Don't try to find long words,Try words you're unsure of,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1kG0IcPBC61b13S,762,0,0,0,1,adv_short|adv_medium|adv_long
100,1067,TRUE,R_5vxZGPtfbV6d7xL,0,0,64.926,0,0,0,15.071,0,0,0,178.387,0,2.846,45.598,50.729,5,39.813,39.813,121.114,1,nYOcwnfnyi,119.975,124.471,135.985,2,8Bn6vzVq  ,0,0,21.853,0,68,53,77,"No, I've never played any version of this game before",A few times a year,5,"With a computer mouse

",,25,Male,Other,salmon,"Yes, I only spoke English growing up",,,No,games and puzzles,nothing,start in the corner of the board,rearrange words to make other words,don't focus on one section,connect as many words as possible,look for suffixes to attach to words,change letters for similar words,don't pay attention to the time left,Look for common letter combos,Go one letter at a time to find all the words with that letter,Try words you're unsure of,Don't try to find long words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_5vxZGPtfbV6d7xL,1067,0,0,1,1,adv_short|adv_long|adv_medium
100,293,TRUE,R_UYEzBA3xw1bZEYh,0,0,36.228,0,0,0,3.165,0,0,0,15.975,0,7.555,22.411,24.113,4,28.705,28.705,31.271,1, L1tLn8dw7s,72.289,72.289,75.287,1,Yw0ZjIFDLu,0,0,7.529,0,88,62,35,"Yes, I've played some version of this game before",Less than once a year,3,"With a computer mouse

",,37,Male,Other,salmon,"Yes, I only spoke English growing up",,,no,dunno,,connect as many words as possible,don't focus on one section,look for suffixes to attach to words,go one letter at a time to find all the words with that letter,don't try to find long words,start in the corner of the board,try words you're unsure of,Rearrange words to make other words,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_UYEzBA3xw1bZEYh,293,0,0,0,0,adv_medium|adv_short|adv_long
100,467,TRUE,R_1LvO415CxswENKW,4.886,4.886,9.658,1,0,0,5.789,0,0,0,68.628,0,11.712,72.336,73.468,10,22.264,29.079,30.914,5, NdBm08zkDw  ,12.223,85.959,87.329,6,WRywpkZoJR  ,0,0,34.261,0,64,23,48,"No, I've never played any version of this game before",Less than once a year,25,"With a computer mouse

",,27,Female,Other,salmon,"Yes, I only spoke English growing up",,,no,I don't know,no ,start in the corner of the board,try words you're unsure of,change letters for similar words,look for common letter combos,go one letter at a time to find all the words with that letter,rearrange words to make other words,connect as many words as possible,Don't focus on one section,Don't try to find long words,Look for suffixes to attach to words,Don't pay attention to the time left,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1LvO415CxswENKW,467,0,1,0,0,adv_long|adv_medium|adv_short
