Progress,Duration (in seconds),Finished,ResponseId,t_consent_First Click,t_consent_Last Click,t_consent_Page Submit,t_consent_Click Count,t_landing_First Click,t_landing_Last Click,t_landing_Page Submit,t_landing_Click Count,inst1_t_First Click,inst1_t_Last Click,inst1_t_Page Submit,inst1_t_Click Count,inst2_t_First Click,inst2_t_Last Click,inst2_t_Page Submit,inst2_t_Click Count,cat_t_First Click,cat_t_Last Click,cat_t_Page Submit,cat_t_Click Count,cat_c,eise_t_First Click,eise_t_Last Click,eise_t_Page Submit,eise_t_Click Count,eise_c,adv_inst_t_First Click,adv_inst_t_Last Click,adv_inst_t_Page Submit,adv_inst_t_Click Count,adv_long,adv_medium,adv_short,prev_exp,prev_freq,avg_perf_1,input,input_7_TEXT,age,gender,catch,catch_4_TEXT,language,language_3_TEXT,language_2_TEXT,bugreport,hyp,comments,Fragment1,Fragment2,Fragment3,Fragment4,Fragment5,Fragment6,Fragment7,F1,F2,F3,F4,frag_1,frag_2,frag_3,frag_4,frag_5,frag_6,frag_7,frag_8,frag_9,frag_10,frag_11,full_1,full_2,full_3,full_4,full_5,full_6,full_7,full_8,full_9,full_10,full_11,ResponseID,Q_TotalDuration,inst_bar,inst_crab,inst_barb,inst_mat,advicerating_DO
100,347,TRUE,R_1GNzOOc1IH1pNL4,0,0,6.628,0,0,0,4.314,0,0,0,23.054,0,8.551,36.094,39.013,5,29.016,29.016,32.284,1,LRpI12XzaP,78.702,78.702,81.371,1,3sWkir2GNh,0,0,12.108,0,6,5,5,"Yes, I've played some version of this game before",Less than once a year,10,"With a trackpad

",,28,Female,Other,tuna,"Yes, I only spoke English growing up",,,No,Unsure,N/A,change letters for similar words,rearrange words to make other words,don't focus on one section,look for common letter combos,connect as many words as possible,try words you're unsure of,look for suffixes to attach to words,Go one letter at a time to find all the words with that letter,Start in the corner of the board,Don't pay attention to the time left,Don't try to find long words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1GNzOOc1IH1pNL4,347,1,1,0,0,adv_long|adv_short|adv_medium
100,273,TRUE,R_24kJYjZMqms9hgl,0,0,1.427,0,0,0,6.139,0,4.811,4.811,16.312,1,2.906,17.062,18.54,5,12.471,12.932,16.025,2,sBwHjHoQVF,69.498,69.498,71.624,1,c7lPS65N9f,0,0,8.039,0,5,6,4,"Yes, I've played some version of this game before",Less than once a year,15,"With a computer mouse

",,31,Male,Other,tuna,"Yes, I only spoke English growing up",,,,,"Putting ACs in the demos is really sleazy. If you want to see if a worker is paying attention, put ACs in the body of the survey. Actually, don't use ACs at all, since experienced workers know to look for them.",go one letter at a time to find all the words with that letter,don't try to find long words,try words you're unsure of,connect as many words as possible,rearrange words to make other words,change letters for similar words,don't focus on one section,Look for common letter combos,Look for suffixes to attach to words,Don't pay attention to the time left,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_24kJYjZMqms9hgl,273,0,0,0,0,adv_long|adv_short|adv_medium
100,413,TRUE,R_2dopmBCh6T2FjlU,0,0,14.715,0,0,0,2.797,0,0,0,11.472,0,15.363,61.137,63.951,5,24.337,36.659,38.888,4,U61gXWpbTO  ,76.293,78.495,83.014,5,Ccg6yFWtoj  ,0,0,8.01,0,5,5,2,"No, I've never played any version of this game before",I never play word-finding games,2,"With a computer mouse

",,33,Male,Other,tuna,"Yes, I only spoke English growing up",,,No I did not. However I found the game to be very difficult for some reason. Could not come up with any valid words. ,To see how fast you can find words,This game was hard for me. Not sure about others though. ,don't focus on one section,change letters for similar words,try words you're unsure of,don't try to find long words,go one letter at a time to find all the words with that letter,look for common letter combos,connect as many words as possible,Start in the corner of the board,Look for suffixes to attach to words,Rearrange words to make other words,Don't pay attention to the time left,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2dopmBCh6T2FjlU,413,1,1,0,0,adv_long|adv_short|adv_medium
100,1113,TRUE,R_1PTnXVLZQqB2vTH,4.681,4.681,60.948,1,0,0,15.35,0,0,0,68.816,0,63.55,128.872,142.568,5,32.817,263.972,293.998,4, XLNY1z65sL  ,82.758,157.233,162.856,3,hd2fv81fYj ,0,0,41.474,0,2,6,1,"No, I've never played any version of this game before",I never play word-finding games,2,"With a computer mouse

",,48,Female,Other,tuna,"Yes, I only spoke English growing up",,,no,This study was about unscrambling words.,,go one letter at a time to find all the words with that letter,change letters for similar words,rearrange words to make other words,don't pay attention to the time left,connect as many words as possible,look for common letter combos,try words you're unsure of,Look for suffixes to attach to words,Start in the corner of the board,Don't focus on one section,Don't try to find long words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1PTnXVLZQqB2vTH,1113,0,0,0,1,adv_long|adv_medium|adv_short
100,427,TRUE,R_2txpKapeOuMi6nY,0,0,9.527,0,0,0,4.835,0,0,0,20.174,0,15.496,44.036,48.451,4,37.199,37.199,40.009,1,TShsVzGyI9,76.45,76.45,79.324,1,gOnTa91v8c,0,0,25.214,0,5,5,4,"Yes, I've played some version of this game before",A few times a month,10,"With a computer mouse

",,42,Female,Other,tuna,"Yes, I only spoke English growing up",,,No Problems,Thinking under pressure,Thanks.,change letters for similar words,rearrange words to make other words,look for common letter combos,try words you're unsure of,look for suffixes to attach to words,start in the corner of the board,connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Don't try to find long words,Don't pay attention to the time left,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2txpKapeOuMi6nY,427,1,0,0,0,adv_short|adv_long|adv_medium
100,458,TRUE,R_31MDKko84E49TEe,58.228,58.228,132.367,1,0,0,3.824,0,0,0,19.95,0,7.135,35.315,38.069,9,24.602,24.968,28.195,2,YnTHMK3lBx  ,71.072,71.304,74.002,2,vKW49sjfKX  ,0,0,12.743,0,4,5,4,"No, I've never played any version of this game before",Less than once a year,5,"With a computer mouse

",,25,Female,Other,tuna,"Yes, I only spoke English growing up",,,no,peoples ability to create words with minimal letters available,,don't try to find long words,don't pay attention to the time left,look for suffixes to attach to words,rearrange words to make other words,change letters for similar words,start in the corner of the board,try words you're unsure of,Go one letter at a time to find all the words with that letter,Look for common letter combos,Connect as many words as possible,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_31MDKko84E49TEe,458,0,0,1,0,adv_medium|adv_short|adv_long
100,508,TRUE,R_305KkJD64QriVwR,0.918,0.918,3.472,1,0,0,3.354,0,105.85,105.85,122.863,1,0.825,42.591,44.444,12,2.383,37.593,39.587,4,Ni8DfX0t6P,1.726,81.32,83.782,5,U5ECtiL5bN ,0.692,0.692,13.5,1,6,2,5,"No, I've never played any version of this game before",Less than once a year,5,"With a computer mouse

",,51,Male,Other,tuna,"Yes, I only spoke English growing up",,,None,IQ or lack of it in spelling,None,try words you're unsure of,change letters for similar words,don't try to find long words,rearrange words to make other words,don't focus on one section,connect as many words as possible,look for common letter combos,Start in the corner of the board,Go one letter at a time to find all the words with that letter,Don't pay attention to the time left,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_305KkJD64QriVwR,508,1,1,1,0,adv_medium|adv_long|adv_short
100,502,TRUE,R_1jMN9i8vyawyCjH,0,0,8.081,0,0,0,5.123,0,33.847,33.847,44.326,1,7.923,28.849,30.149,5,42.267,42.267,45.48,1,ImWvJNwpdg  ,50.282,78.572,82.407,3, RtUf1F2BEg  ,0,0,15.262,0,6,5,5,"Yes, I've played some version of this game before",A few times a year,4,"With a computer mouse

",,57,Female,Other,tuna,"Yes, I only spoke English growing up",,,no,trying to find words ,no,change letters for similar words,go one letter at a time to find all the words with that letter,rearrange words to make other words,don't pay attention to the time left,don't focus on one section,start in the corner of the board,look for suffixes to attach to words,Connect as many words as possible,Try words you're unsure of,Look for common letter combos,Don't try to find long words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1jMN9i8vyawyCjH,502,0,0,0,0,adv_long|adv_short|adv_medium
100,257,TRUE,R_1MSWh59AzPdPmBf,2.013,2.013,2.278,1,0,0,1.189,0,10.705,10.705,11.741,1,3.304,17.666,24.175,5,21.628,21.628,23.318,1,eE44Z2E2Nu  ,85.427,85.427,87.568,1,QX9MFSVP8V  ,0,0,7.15,0,2,7,7,"No, I've never played any version of this game before",I never play word-finding games,2,"With a computer mouse

",,28,Male,Other,tuna,"Yes, I only spoke English growing up",,,no,To see how people play games,no ,connect as many words as possible,go one letter at a time to find all the words with that letter,look for suffixes to attach to words,don't focus on one section,change letters for similar words,don't pay attention to the time left,look for common letter combos,Try words you're unsure of,Don't try to find long words,Start in the corner of the board,Rearrange words to make other words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1MSWh59AzPdPmBf,257,0,0,0,1,adv_long|adv_medium|adv_short
100,503,TRUE,R_2zMeD1blv4bmoKk,0,0,3.826,0,0,0,4.68,0,0,0,26.227,0,56.017,90.357,104.627,6,37.041,37.341,41.303,2,K0YQ9PVlOP,72.388,72.388,77.351,1,ixFQYl0Fb,0,0,22.627,0,7,5,3,"No, I've never played any version of this game before",A few times a year,8,"With a computer mouse

",,43,Male,Other,tuna,"Yes, I only spoke English growing up",,,"I did not encounter any errors, the practice area though I clicked on tiles instead of dragging my mouse along to make words which I did not know until I practiced more.",My opinions on how well I do on puzzles compared to others.,"Thank You, I did my best",go one letter at a time to find all the words with that letter,don't focus on one section,change letters for similar words,don't pay attention to the time left,try words you're unsure of,start in the corner of the board,rearrange words to make other words,Look for suffixes to attach to words,Look for common letter combos,Connect as many words as possible,Don't try to find long words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2zMeD1blv4bmoKk,503,0,0,0,1,adv_medium|adv_short|adv_long
100,627,TRUE,R_ypzpjPICWXgIslr,0,0,13.546,0,0,0,34.801,0,0,0,23.289,0,25.44,59.6,64.585,6,61.841,69.195,71.207,3,eb7TYqMkxD,82.18,85.162,86.099,2,XYWGSv9Bid,0,0,18.654,0,7,6,5,"Yes, I've played some version of this game before",A few times a year,8,"With a computer mouse

",,39,Female,Other,tuna,"Yes, I only spoke English growing up",,,No issues at all.,How advice affects game play.,,change letters for similar words,go one letter at a time to find all the words with that letter,rearrange words to make other words,don't try to find long words,don't pay attention to the time left,try words you're unsure of,look for suffixes to attach to words,Look for common letter combos,Start in the corner of the board,Don't focus on one section,Connect as many words as possible,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_ypzpjPICWXgIslr,627,0,1,0,0,adv_short|adv_long|adv_medium
100,435,TRUE,R_3f3sOBsKACONAsN,0,0,5.474,0,0,0,4.462,0,0,0,107.632,0,8.22,25.371,27.282,4,23.57,23.9,27.073,2,ZSZ8gmKeKM,70.808,70.808,76.309,1,Jsw5uPtGWx,0,0,7.55,0,3,6,7,"No, I've never played any version of this game before",Less than once a year,6,"With a computer mouse

",,29,Male,Other,tuna.,"Yes, I only spoke English growing up",,,Nope.,I think this study is about how we perceive advice in a field in which we are familiar.,It was fun.,rearrange words to make other words,try words you're unsure of,don't pay attention to the time left,look for suffixes to attach to words,start in the corner of the board,connect as many words as possible,change letters for similar words,Don't try to find long words,Look for common letter combos,Go one letter at a time to find all the words with that letter,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_3f3sOBsKACONAsN,435,0,1,0,0,adv_short|adv_long|adv_medium
100,351,TRUE,R_1gBl6Ru34qI1TBq,0,0,11.334,0,0,0,5.506,0,0,0,20.781,0,9.54,36.461,39.533,4,49.176,49.528,52.457,2,mpCRRsYx6s,73.083,73.362,75.507,2,U8Os1C61zt,0,0,20.5,0,7,7,4,"No, I've never played any version of this game before",Less than once a year,6,"With a computer mouse

",,39,Female,Other,tuna,"Yes, I only spoke English growing up",,,no,not sure,,look for suffixes to attach to words,rearrange words to make other words,try words you're unsure of,don't focus on one section,start in the corner of the board,change letters for similar words,don't pay attention to the time left,Connect as many words as possible,Don't try to find long words,Go one letter at a time to find all the words with that letter,Look for common letter combos,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1gBl6Ru34qI1TBq,351,1,1,0,0,adv_short|adv_medium|adv_long
100,1161,TRUE,R_2qf9GjHCZmCwVb3,0,0,79.644,0,0,0,10.812,0,0,0,38.504,0,17.149,52.298,72.16,5,71.639,71.639,76.925,1, fKij9ljxNS  ,100.885,100.885,103.968,1,ctjJWoxllf  ,0,0,48.336,0,5,5,5,"No, I've never played any version of this game before",A few times a week,12,"With a trackpad

",,30,Female,Other,tuna,"No, English is not my native language. My native language is:",,Malayalam,No,words that people identify easily.,,change letters for similar words,try words you're unsure of,connect as many words as possible,don't focus on one section,look for suffixes to attach to words,don't try to find long words,go one letter at a time to find all the words with that letter,Don't pay attention to the time left,Look for common letter combos,Rearrange words to make other words,Start in the corner of the board,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2qf9GjHCZmCwVb3,1161,1,1,0,0,adv_short|adv_medium|adv_long
100,351,TRUE,R_2uP8dJjzdv0OXHl,0,0,4.358,0,0,0,9.019,0,0,0,17.924,0,4.624,26.863,30.586,5,39.903,39.903,42.185,1,c2LPUIRovw,80.167,80.167,82.833,1,BUPymCZLmw ,0,0,8.528,0,4,7,3,"Yes, I've played some version of this game before",Less than once a year,15,"With a computer mouse

",,33,Female,Other,tuna,"Yes, I only spoke English growing up",,,No,Seeing how helpful we thought directions were.,No,connect as many words as possible,don't focus on one section,look for common letter combos,don't pay attention to the time left,try words you're unsure of,start in the corner of the board,change letters for similar words,Go one letter at a time to find all the words with that letter,Don't try to find long words,Rearrange words to make other words,Look for suffixes to attach to words,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2uP8dJjzdv0OXHl,351,0,1,0,0,adv_medium|adv_long|adv_short
100,264,TRUE,R_1iqw32Z9xZGz4VA,0,0,3.384,0,4.202,4.202,5.3,1,0,0,9.762,0,2.846,16.971,19.453,4,25.124,25.124,28.219,1,dSqZqB6MRy  ,91.255,91.255,103.476,1,Epv420B9Y,0,0,8.979,0,5,5,4,"Yes, I've played some version of this game before",A few times a year,5,"With a computer mouse

",,36,Female,Other,tuna,"Yes, I only spoke English growing up",,,no,not sure,no,look for suffixes to attach to words,don't pay attention to the time left,change letters for similar words,try words you're unsure of,look for common letter combos,don't focus on one section,don't try to find long words,Rearrange words to make other words,Start in the corner of the board,Connect as many words as possible,Go one letter at a time to find all the words with that letter,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1iqw32Z9xZGz4VA,264,1,0,0,0,adv_long|adv_short|adv_medium
100,889,TRUE,R_1pspOBYeez3386o,14.92,14.92,15.625,1,2.873,2.873,3.999,1,0,0,12.407,0,4.114,31.855,34.107,5,29.611,29.611,34.153,1,OpyPuiKGw,71.036,77.15,77.778,4,WU2YTyuvED,0,0,8.632,0,6,5,4,"No, I've never played any version of this game before",I never play word-finding games,10,"With a trackpad

",,19,Male,Other,tuna.,"Yes, I only spoke English growing up",,,no,This study was about how well people can perform at word scrambles.,no,change letters for similar words,don't try to find long words,rearrange words to make other words,don't focus on one section,start in the corner of the board,try words you're unsure of,look for suffixes to attach to words,Connect as many words as possible,Don't pay attention to the time left,Go one letter at a time to find all the words with that letter,Look for common letter combos,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_1pspOBYeez3386o,889,1,0,0,0,adv_long|adv_short|adv_medium
100,294,TRUE,R_2CIFTerrW3l0WAi,0,0,3.006,0,0,0,3.272,0,0,0,13.645,0,4.891,28.554,31.326,8,15.702,15.702,21.405,1,xIYrcdDCQ,71.33,71.33,78.164,1,QmMmxoYmZR,0,0,15.481,0,5,5,1,"Yes, I've played some version of this game before",A few times a year,8,"With a computer mouse

",,39,Male,Other,tuna,"Yes, I only spoke English growing up",,,no,bad boggle directions,,try words you're unsure of,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,change letters for similar words,start in the corner of the board,look for common letter combos,Don't try to find long words,Rearrange words to make other words,Don't pay attention to the time left,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_2CIFTerrW3l0WAi,294,0,0,0,0,adv_medium|adv_long|adv_short
100,285,TRUE,R_upHJXV65Nb8n6O5,0,0,21.673,0,0,0,2.473,0,0,0,14.263,0,7.307,27.362,29.369,4,21.285,21.285,23.777,1,kWhLVYT3E4,68.159,68.159,70.379,1,gqaZMzpP0z,0,0,8.182,0,6,7,4,"No, I've never played any version of this game before",Less than once a year,8,"With a computer mouse

",,37,Male,Other,tuna,"Yes, I only spoke English growing up",,,No errors at all.,Learning how people interact with words.,Thank you so much for having me today!,start in the corner of the board,go one letter at a time to find all the words with that letter,look for suffixes to attach to words,rearrange words to make other words,don't focus on one section,don't try to find long words,try words you're unsure of,Connect as many words as possible,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_upHJXV65Nb8n6O5,285,1,1,0,0,adv_medium|adv_short|adv_long
100,436,TRUE,R_VURZORgUgY87Xnr,0,0,3.659,0,0,0,3.469,0,0,0,61.869,0,35.249,68.141,71.49,4,31.803,31.803,35.362,1,LlUl6oC2c,76.079,76.079,80.646,1,gqm42KHtyW,0,0,19.11,0,5,4,4,"Yes, I've played some version of this game before",Less than once a year,5,"With a computer mouse

",,29,Male,Other,tuna,"Yes, I only spoke English growing up",,,No.,To see how we do with a word scramble game.,Thank you.,don't try to find long words,connect as many words as possible,look for common letter combos,try words you're unsure of,look for suffixes to attach to words,rearrange words to make other words,start in the corner of the board,Don't pay attention to the time left,Change letters for similar words,Go one letter at a time to find all the words with that letter,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_VURZORgUgY87Xnr,436,0,0,0,0,adv_long|adv_short|adv_medium
100,480,TRUE,R_31RwFCsOG3woEKI,0,0,87.501,0,0,0,3.942,0,64.519,64.519,65.886,1,4.031,30.976,33.357,8,5.451,54.627,56.912,6,E8EWNkfih1  ,74.435,76.774,77.4,3,CtdfUJ4QWU ,0.891,0.891,12.607,1,5,6,4,"Yes, I've played some version of this game before",A few times a month,5,"With a trackpad

",,29,Female,Other,tuna,"Yes, I only spoke English growing up",,,none,Word games,None,start in the corner of the board,connect as many words as possible,rearrange words to make other words,look for common letter combos,change letters for similar words,don't try to find long words,go one letter at a time to find all the words with that letter,Look for suffixes to attach to words,Try words you're unsure of,Don't pay attention to the time left,Don't focus on one section,look for suffixes to attach to words,connect as many words as possible,go one letter at a time to find all the words with that letter,don't focus on one section,rearrange words to make other words,start in the corner of the board,try words you're unsure of,don't pay attention to the time left,change letters for similar words,look for common letter combos,don't try to find long words,Look for suffixes to attach to words,Connect as many words as possible,Go one letter at a time to find all the words with that letter,Don't focus on one section,Rearrange words to make other words,Start in the corner of the board,Try words you're unsure of,Don't pay attention to the time left,Change letters for similar words,Look for common letter combos,Don't try to find long words,R_31RwFCsOG3woEKI,480,1,0,0,0,adv_long|adv_short|adv_medium
